ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
3.89.228.49,9999,,,"[ProtocolDataType(type=https, port=9999, tls=false, autoRead=null)]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8280, connections=ConnectionAttempts(success=39, fail=906), uptime=4.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=923), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=8593, connections=ConnectionAttempts(success=49, fail=877), uptime=5.0%, visibleIp=null), ms_HK=EndpointServerData(ping=6634, connections=ConnectionAttempts(success=51, fail=893), uptime=5.0%, visibleIp=null))",,"2023-04-09 20:07:18.0","2023-04-09 20:39:34.0",,,
3.89.255.78,8088,,,"[ProtocolDataType(type=socks5, port=8088, tls=false, autoRead=null), ProtocolDataType(type=socks4, port=8088, tls=true, autoRead=[true])]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4249, connections=ConnectionAttempts(success=9, fail=313), uptime=2.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=328), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=3639, connections=ConnectionAttempts(success=4, fail=321), uptime=1.0%, visibleIp=null), ms_HK=EndpointServerData(ping=8756, connections=ConnectionAttempts(success=4, fail=325), uptime=1.0%, visibleIp=null))",,"2023-04-09 19:55:40.0","2023-04-09 20:47:07.0",,,
3.90.225.172,9999,,,"[ProtocolDataType(type=https, port=9999, tls=false, autoRead=null)]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6226, connections=ConnectionAttempts(success=70, fail=1983), uptime=3.0%, visibleIp=null), ora_UK=EndpointServerData(ping=744, connections=ConnectionAttempts(success=20, fail=2020), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2432, connections=ConnectionAttempts(success=80, fail=1985), uptime=3.0%, visibleIp=null), ms_HK=EndpointServerData(ping=4545, connections=ConnectionAttempts(success=71, fail=1979), uptime=3.0%, visibleIp=null))",,"2023-04-09 20:35:25.0","2023-04-09 20:42:36.0",,,
3.90.234.88,8118,,,"[ProtocolDataType(type=https, port=8118, tls=true, autoRead=[true])]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8544, connections=ConnectionAttempts(success=113, fail=1422), uptime=7.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1553), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1055, connections=ConnectionAttempts(success=112, fail=1438), uptime=7.0%, visibleIp=null), ms_HK=EndpointServerData(ping=4810, connections=ConnectionAttempts(success=131, fail=1432), uptime=8.0%, visibleIp=185.246.188.74))",,"2023-04-09 20:26:36.0","2023-04-09 20:32:03.0",,,
3.91.203.109,8088,,,"[ProtocolDataType(type=https, port=8088, tls=false, autoRead=null), ProtocolDataType(type=socks5, port=8088, tls=true, autoRead=[false])]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6278, connections=ConnectionAttempts(success=52, fail=2005), uptime=2.0%, visibleIp=null), ora_UK=EndpointServerData(ping=8474, connections=ConnectionAttempts(success=7, fail=2030), uptime=0.0%, visibleIp=null), ora_JP=EndpointServerData(ping=6877, connections=ConnectionAttempts(success=51, fail=2012), uptime=2.0%, visibleIp=null), ms_HK=EndpointServerData(ping=8712, connections=ConnectionAttempts(success=48, fail=2007), uptime=2.0%, visibleIp=null))",,"2023-04-09 20:06:40.0","2023-04-09 20:41:05.0",,,
3.111.55.27,80,,,"[ProtocolDataType(type=https, port=80, tls=true, autoRead=[true])]",,true,"Amazon Data Services India",India,IN,19.074800491333008,72.8855972290039,AS16509,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1515, connections=ConnectionAttempts(success=652, fail=1691), uptime=27.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1364, connections=ConnectionAttempts(success=127, fail=2215), uptime=5.0%, visibleIp=null), ora_JP=EndpointServerData(ping=3790, connections=ConnectionAttempts(success=719, fail=1630), uptime=30.0%, visibleIp=185.220.101.181), ms_HK=EndpointServerData(ping=2243, connections=ConnectionAttempts(success=644, fail=1701), uptime=27.0%, visibleIp=null))",,"2023-04-09 20:34:12.0","2023-04-09 20:48:50.0",,,
3.141.13.98,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Amazon Technologies Inc","United States",US,39.962501525878906,-83.006103515625,AS16509,"PerformanceConnectData(aws_NA=EndpointServerData(ping=196, connections=ConnectionAttempts(success=1596, fail=1443), uptime=52.0%, visibleIp=null), ora_UK=EndpointServerData(ping=365, connections=ConnectionAttempts(success=664, fail=2373), uptime=21.0%, visibleIp=null), ora_JP=EndpointServerData(ping=547, connections=ConnectionAttempts(success=1902, fail=1139), uptime=62.0%, visibleIp=null), ms_HK=EndpointServerData(ping=602, connections=ConnectionAttempts(success=1585, fail=1446), uptime=52.0%, visibleIp=3.141.13.98))",,"2023-04-09 20:36:28.0","2023-04-09 20:36:29.0",,,
3.215.177.148,49205,,,"[ProtocolDataType(type=https, port=49205, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=49205, tls=true, autoRead=[false])]",,true,"Amazon Data Services NoVa","United States",US,39.04690170288086,-77.49030303955078,AS14618,"PerformanceConnectData(aws_NA=EndpointServerData(ping=984, connections=ConnectionAttempts(success=2137, fail=1685), uptime=55.0%, visibleIp=null), ora_UK=EndpointServerData(ping=1239, connections=ConnectionAttempts(success=871, fail=2945), uptime=22.0%, visibleIp=null), ora_JP=EndpointServerData(ping=2481, connections=ConnectionAttempts(success=2155, fail=1657), uptime=56.0%, visibleIp=null), ms_HK=EndpointServerData(ping=3803, connections=ConnectionAttempts(success=2127, fail=1697), uptime=55.0%, visibleIp=3.215.177.148))",,"2023-04-09 20:25:59.0","2023-04-09 20:48:31.0",,,
4.16.68.158,443,,,"[ProtocolDataType(type=http, port=443, tls=true, autoRead=[true]), ProtocolDataType(type=https, port=443, tls=true, autoRead=[false])]",,true,"Level 3","United States",US,37.36309814453125,-77.10659790039062,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=977, connections=ConnectionAttempts(success=1208, fail=1221), uptime=49.0%, visibleIp=null), ora_UK=EndpointServerData(ping=572, connections=ConnectionAttempts(success=325, fail=2113), uptime=13.0%, visibleIp=null), ora_JP=EndpointServerData(ping=5183, connections=ConnectionAttempts(success=1212, fail=1222), uptime=49.0%, visibleIp=4.16.68.158), ms_HK=EndpointServerData(ping=5864, connections=ConnectionAttempts(success=1021, fail=1416), uptime=41.0%, visibleIp=null))",,"2023-04-09 20:10:45.0","2023-04-09 20:35:22.0",,,
5.2.75.58,8118,,,"[ProtocolDataType(type=http, port=8118, tls=true, autoRead=[true])]",,true,"Liteserver DRN VPS",Netherlands,NL,52.38240051269531,4.899499893188477,AS60404,"PerformanceConnectData(aws_NA=EndpointServerData(ping=306, connections=ConnectionAttempts(success=18, fail=140), uptime=11.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=160), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1111, connections=ConnectionAttempts(success=15, fail=150), uptime=9.0%, visibleIp=5.2.75.58), ms_HK=EndpointServerData(ping=8527, connections=ConnectionAttempts(success=17, fail=146), uptime=10.0%, visibleIp=null))",,"2023-04-09 20:19:05.0","2023-04-09 20:43:17.0",,,
5.8.53.7,18081,,,"[ProtocolDataType(type=https, port=18081, tls=true, autoRead=[false])]",,true,"PIN DC",Russia,RU,55.73860168457031,37.6068000793457,AS34665,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1917, connections=ConnectionAttempts(success=453, fail=137), uptime=76.0%, visibleIp=5.8.53.7), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=575), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=1590, connections=ConnectionAttempts(success=427, fail=154), uptime=73.0%, visibleIp=5.8.53.7), ms_HK=EndpointServerData(ping=1379, connections=ConnectionAttempts(success=428, fail=151), uptime=73.0%, visibleIp=null))",,"2023-04-09 20:42:26.0","2023-04-09 20:42:27.0",,,
5.8.240.90,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"FastLine Communication And Information Technology Ltd",Iraq,IQ,35.49829864501953,45.76750183105469,AS3178,"PerformanceConnectData(aws_NA=EndpointServerData(ping=502, connections=ConnectionAttempts(success=162, fail=2868), uptime=5.0%, visibleIp=5.8.240.90), ora_UK=EndpointServerData(ping=347, connections=ConnectionAttempts(success=38, fail=2986), uptime=1.0%, visibleIp=null), ora_JP=EndpointServerData(ping=753, connections=ConnectionAttempts(success=194, fail=2816), uptime=6.0%, visibleIp=null), ms_HK=EndpointServerData(ping=646, connections=ConnectionAttempts(success=147, fail=2885), uptime=4.0%, visibleIp=null))",,"2023-04-09 20:37:55.0","2023-04-09 20:37:55.0",,,
5.9.118.41,8889,,,"[ProtocolDataType(type=http, port=8889, tls=true, autoRead=[false])]",,true,Hetzner,Germany,DE,51.29930114746094,9.491000175476074,AS24940,"PerformanceConnectData(aws_NA=EndpointServerData(ping=941, connections=ConnectionAttempts(success=176, fail=554), uptime=24.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=733), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=733, connections=ConnectionAttempts(success=173, fail=543), uptime=24.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1853, connections=ConnectionAttempts(success=162, fail=553), uptime=22.0%, visibleIp=45.248.77.124))",,"2023-04-09 20:32:09.0","2023-04-09 20:46:22.0",,,
5.22.154.50,32127,,,"[ProtocolDataType(type=socks4, port=32127, tls=true, autoRead=[false])]",,true,"NEVERNET, s.r.o",Slovakia,SK,48.30970001220703,18.090499877929688,AS60829,"PerformanceConnectData(aws_NA=EndpointServerData(ping=413, connections=ConnectionAttempts(success=400, fail=2595), uptime=13.0%, visibleIp=188.95.151.237), ora_UK=EndpointServerData(ping=155, connections=ConnectionAttempts(success=122, fail=2878), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=633, connections=ConnectionAttempts(success=463, fail=2538), uptime=15.0%, visibleIp=null), ms_HK=EndpointServerData(ping=472, connections=ConnectionAttempts(success=423, fail=2573), uptime=14.0%, visibleIp=188.95.151.237))",,"2023-04-09 20:41:32.0","2023-04-09 20:41:33.0",,,
5.56.92.25,8090,,,"[ProtocolDataType(type=http, port=8090, tls=false, autoRead=null)]",,true,"JSC Moldtelecom S.A.",Moldova,MD,47.141998291015625,28.870399475097656,AS8926,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1062, connections=ConnectionAttempts(success=121, fail=592), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=708), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=3441, connections=ConnectionAttempts(success=141, fail=554), uptime=20.0%, visibleIp=5.56.92.25), ms_HK=EndpointServerData(ping=2099, connections=ConnectionAttempts(success=122, fail=584), uptime=17.0%, visibleIp=null))",,"2023-04-09 20:47:01.0","2023-04-09 20:48:57.0",,,
5.56.124.176,8192,,,"[ProtocolDataType(type=socks5, port=8192, tls=true, autoRead=[true])]",,true,"JSC Moldtelecom S.A.",Moldova,MD,47.00419998168945,28.85740089416504,AS8926,"PerformanceConnectData(aws_NA=EndpointServerData(ping=462, connections=ConnectionAttempts(success=206, fail=396), uptime=34.0%, visibleIp=5.56.124.176), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=612), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=760, connections=ConnectionAttempts(success=204, fail=411), uptime=33.0%, visibleIp=null), ms_HK=EndpointServerData(ping=651, connections=ConnectionAttempts(success=197, fail=410), uptime=32.0%, visibleIp=null))",,"2023-04-09 20:38:00.0","2023-04-09 20:41:07.0",,,
5.58.47.25,3629,,,"[ProtocolDataType(type=socks4, port=3629, tls=true, autoRead=[false])]",,true,"Lanet Network Ltd",Ukraine,UA,49.554298400878906,25.60810089111328,AS16223,"PerformanceConnectData(aws_NA=EndpointServerData(ping=355, connections=ConnectionAttempts(success=719, fail=2289), uptime=23.0%, visibleIp=5.58.47.25), ora_UK=EndpointServerData(ping=186, connections=ConnectionAttempts(success=177, fail=2832), uptime=5.0%, visibleIp=null), ora_JP=EndpointServerData(ping=625, connections=ConnectionAttempts(success=873, fail=2165), uptime=28.0%, visibleIp=5.58.47.25), ms_HK=EndpointServerData(ping=513, connections=ConnectionAttempts(success=794, fail=2211), uptime=26.0%, visibleIp=null))",,"2023-04-09 20:33:40.0","2023-04-09 20:45:24.0",,,
5.58.66.55,14888,,,"[ProtocolDataType(type=socks4, port=14888, tls=true, autoRead=[false])]",,true,"Lanet Network Ltd",Ukraine,UA,48.87689971923828,25.287700653076172,AS16223,"PerformanceConnectData(aws_NA=EndpointServerData(ping=343, connections=ConnectionAttempts(success=506, fail=2535), uptime=16.0%, visibleIp=null), ora_UK=EndpointServerData(ping=187, connections=ConnectionAttempts(success=132, fail=2899), uptime=4.0%, visibleIp=null), ora_JP=EndpointServerData(ping=672, connections=ConnectionAttempts(success=564, fail=2472), uptime=18.0%, visibleIp=null), ms_HK=EndpointServerData(ping=496, connections=ConnectionAttempts(success=486, fail=2557), uptime=15.0%, visibleIp=null))",,"2023-04-09 20:20:08.0","2023-04-09 20:46:17.0",,,
5.75.131.138,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[true])]",,true,Hetzner,Germany,DE,51.29930114746094,9.491000175476074,AS24940,"PerformanceConnectData(aws_NA=EndpointServerData(ping=228, connections=ConnectionAttempts(success=54, fail=1667), uptime=3.0%, visibleIp=5.75.131.138), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1733), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=533, connections=ConnectionAttempts(success=51, fail=1681), uptime=2.0%, visibleIp=5.75.131.138), ms_HK=EndpointServerData(ping=403, connections=ConnectionAttempts(success=45, fail=1662), uptime=2.0%, visibleIp=5.75.131.138))",,"2023-04-09 20:49:51.0","2023-04-09 20:49:52.0",,,
5.75.182.189,8080,,,"[ProtocolDataType(type=https, port=8080, tls=false, autoRead=null)]",,true,Hetzner,Germany,DE,51.29930114746094,9.491000175476074,AS24940,"PerformanceConnectData(aws_NA=EndpointServerData(ping=227, connections=ConnectionAttempts(success=60, fail=1623), uptime=3.0%, visibleIp=5.75.182.189), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=1680), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=506, connections=ConnectionAttempts(success=59, fail=1616), uptime=3.0%, visibleIp=5.75.182.189), ms_HK=EndpointServerData(ping=399, connections=ConnectionAttempts(success=52, fail=1627), uptime=3.0%, visibleIp=5.75.182.189))",,"2023-04-09 20:37:32.0","2023-04-09 20:42:32.0",,,
5.78.40.150,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,HETZNER-DC,"United States",US,45.524200439453125,-122.66840362548828,AS212317,"PerformanceConnectData(aws_NA=EndpointServerData(ping=471, connections=ConnectionAttempts(success=14, fail=606), uptime=2.0%, visibleIp=5.78.40.150), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=623), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=500, connections=ConnectionAttempts(success=19, fail=615), uptime=2.0%, visibleIp=5.78.40.150), ms_HK=EndpointServerData(ping=638, connections=ConnectionAttempts(success=12, fail=604), uptime=1.0%, visibleIp=5.78.40.150))",,"2023-04-09 20:48:19.0","2023-04-09 20:48:20.0",,,
5.78.42.62,50001,,,"[ProtocolDataType(type=https, port=50001, tls=false, autoRead=null)]",,true,HETZNER-DC,"United States",US,45.524200439453125,-122.66840362548828,AS212317,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8492, connections=ConnectionAttempts(success=21, fail=32), uptime=39.0%, visibleIp=154.201.46.81), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=56), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=799, connections=ConnectionAttempts(success=16, fail=36), uptime=30.0%, visibleIp=null), ms_HK=EndpointServerData(ping=1970, connections=ConnectionAttempts(success=16, fail=38), uptime=29.0%, visibleIp=null))",,"2023-04-09 20:36:37.0","2023-04-09 20:42:11.0",,,
5.78.43.15,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[true])]",,true,HETZNER-DC,"United States",US,45.524200439453125,-122.66840362548828,AS212317,"PerformanceConnectData(aws_NA=EndpointServerData(ping=454, connections=ConnectionAttempts(success=47, fail=0), uptime=100.0%, visibleIp=5.78.43.15), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=52), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=500, connections=ConnectionAttempts(success=55, fail=0), uptime=100.0%, visibleIp=5.78.43.15), ms_HK=EndpointServerData(ping=636, connections=ConnectionAttempts(success=52, fail=2), uptime=96.0%, visibleIp=5.78.43.15))",,"2023-04-09 20:46:16.0","2023-04-09 20:46:17.0",,,
5.78.43.23,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,HETZNER-DC,"United States",US,45.524200439453125,-122.66840362548828,AS212317,"PerformanceConnectData(aws_NA=EndpointServerData(ping=450, connections=ConnectionAttempts(success=66, fail=63), uptime=51.0%, visibleIp=5.78.43.23), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=137), uptime=0%, visibleIp=null), ora_JP=EndpointServerData(ping=486, connections=ConnectionAttempts(success=61, fail=63), uptime=49.0%, visibleIp=5.78.43.23), ms_HK=EndpointServerData(ping=625, connections=ConnectionAttempts(success=54, fail=70), uptime=43.0%, visibleIp=5.78.43.23))",,"2023-04-09 20:47:41.0","2023-04-09 20:47:42.0",,,
